title,author,release_date,arxiv_url,arxiv_num
Asymptotic Stability of port-Hamiltonian Systems,"Marcus Waurick, Hans Zwart",21-October-2022,https://arxiv.org/abs/2210.11775,221011775
The invariant measure of a walking droplet in hydrodynamic pilot-wave theory,"Hung D. Nguyen, Anand U. Oza",21-October-2022,https://arxiv.org/abs/2210.11767,221011767
Emergent many-body composite excitations of interacting spin-1/2 trimers,"A. K. Bera, S. M. Yusuf, S. K. Saha, M. Kumar, D. Voneshen, Y. Skourski, S. A. Zvyagin",21-October-2022,https://arxiv.org/abs/2210.11765,221011765
Spatial Structure of the $^{12}$C Nucleus in a 3$α$ Model with Deep Potentials Containing Forbidden States,"E. M. Tursunov, M. Z. Saidov, M. M. Begijonov",25-October-2022,https://arxiv.org/abs/2210.11763,221011763
Modified BB84 quantum key distribution protocol robust to source imperfections,"Margarida Pereira, Guillermo Currás-Lorenzo, Álvaro Navarrete, Akihiro Mizutani, Go Kato, Marcos Curty, Kiyoshi Tamaki",21-October-2022,https://arxiv.org/abs/2210.11754,221011754
Optical studies of a bright Type Iax supernova SN 2020rea,"Mridweeka Singh, Kuntal Misra, Devendra K. Sahu, Bhavya Ailawadhi, Anirban Dutta, D. Andrew Howell, G. C. Anupama, K. Azalee Bostroem, Jamison Burke, Raya Dastidar, Anjasha Gangopadhyay, Daichi Hiramatsu, Hyobin Im, Curtis McCully, Craig Pellegrino, Shubham Srivastav, Rishabh Singh Teja",21-October-2022,https://arxiv.org/abs/2210.11752,221011752
Why is Black Hole Entropy Affected by Rotation?,Brett McInnes,21-October-2022,https://arxiv.org/abs/2210.11751,221011751
Beyond ab initio reaction simulator: an application to GaN metalorganic vapor phase epitaxy,"Akira Kusaba, Shugo Nitta, Kenji Shiraishi, Tetsuji Kuboyama, Yoshihiro Kangawa",21-October-2022,https://arxiv.org/abs/2210.11748,221011748
When Wireless Hierarchical Federated Learning Meets ,"Haonan Zhang, Chuanchuan Yang, Bin Dai",21-October-2022,https://arxiv.org/abs/2210.11747,221011747
Entanglement bipartitioning and tree tensor networks,"Kouichi Okunishi, Hiroshi Ueda, Tomotoshi Nishino",21-October-2022,https://arxiv.org/abs/2210.11741,221011741
Efficient and robust chiral resolution based on non-adiabatic holonomic quantum computation,"Fa Zhao, Teng Liu, Ji Bian, Peng-Fei Lu, Yang Liu, Feng Zhu, Xue-Ke Song, Dong Wang, Liu Ye, Le Luo",22-November-2022,https://arxiv.org/abs/2210.11740,221011740
"First-principle calculations of plasmon excitations in graphene,silicene and germanene","Pengfei Li, Rong Shi, Peize Lin, Xinguo Ren",29-October-2022,https://arxiv.org/abs/2210.11736,221011736
A critical review of cyber-,"Guowen Li, Lingyu Ren, Yangyang Fu, Zhiyao Yang, Veronica Adetola, Jin Wen, Qi Zhu, Teresa Wu, K. Selcuk Candanf, Zheng O'Neill",21-October-2022,https://arxiv.org/abs/2210.11726,221011726
Evidence of Vocal Tract Articulation in Self-Supervised Learning of Speech,"Cheol Jun Cho, Peter Wu, Abdelrahman Mohamed, Gopala K. Anumanchipalli",26-October-2022,https://arxiv.org/abs/2210.11723,221011723
Orbifold Open/Closed Correspondence and Mirror Symmetry,"Chiu-Chu Melissa Liu, Song Yu",21-October-2022,https://arxiv.org/abs/2210.11721,221011721
Gravitational wave background from vacuum and thermal fluctuations during axion-like inflation,"P. Klose, M. Laine, S. Procacci",20-October-2022,https://arxiv.org/abs/2210.11710,221011710
Spontaneous Bending of Hydra Tissue Fragments Driven by Supracellular Actomyosin Bundles,"Jian Su, Haiqin Wang, Zhongyu Yan, Xinpeng Xu",19-November-2022,https://arxiv.org/abs/2210.11696,221011696
"FogROS G: Enabling Secure, Connected and Mobile Fog Robotics with Global Addressability","Kaiyuan Chen, Jiachen Yuan, Nikhil Jha, Jeffrey Ichnowski, John Kubiatowicz, Ken Goldberg",20-October-2022,https://arxiv.org/abs/2210.11691,221011691
Principle and performance analysis of the Levenberg Marquardt algorithm in WMS spectral line fitting,"Yongjie Sun, Tingting Zhang, Kun Li, Pengpeng Wang, Feng Peng, Cunguang Zhu",20-October-2022,https://arxiv.org/abs/2210.11686,221011686
Quantum Algorithms for Geologic Fracture Networks,"Jessie M. Henderson, Marianna Podzorova, M. Cerezo, John K. Golden, Leonard Gleyzer, Hari S. Viswanathan, Daniel O'Malley",20-October-2022,https://arxiv.org/abs/2210.11685,221011685
Renormalization of One-Pion Exchange in Higher Partial Waves in Chiral Effective Field Theory for Antinucleon-Nucleon System,Daren Zhou,20-October-2022,https://arxiv.org/abs/2210.11683,221011683
Semiempirical Hamiltonians learned from data can have accuracy comparable to Density Functional Theory,"Frank Hu, Francis He, David J. Yaron",20-October-2022,https://arxiv.org/abs/2210.11682,221011682
Uncovering the neutrino mass ordering with the next galactic core-collapse supernova neutrino burst,César Jesús-Valls,28-November-2022,https://arxiv.org/abs/2210.11676,221011676
Gravitational scattering of the sterile neutrino halo dark matter,Man Ho Chan,20-October-2022,https://arxiv.org/abs/2210.11667,221011667
A Modal Decomposition Approach to Topological Wave Propagation,"Joshua R Tempelman, Alexander F Vakakis, Kathryn H Matlack",20-October-2022,https://arxiv.org/abs/2210.11665,221011665
InfraRed Investigation in Singapore (IRIS) Observatory: Urban heat island contributors and mitigators analysis using neighborhood-scale thermal imaging,"Miguel Martin, Vasantha Ramani, Clayton Miller",20-October-2022,https://arxiv.org/abs/2210.11663,221011663
Nonlinear flip-flop quantum walks through potential barriers,"F. S. Passos, A. R. C. Buarque",20-October-2022,https://arxiv.org/abs/2210.11661,221011661
"MnEdgeNet -- Accurate Decomposition of Mixed Oxidation States for Mn XAS and EELS L2,3 Edges without Reference and Calibration","Huolin L. Xin, Mike Hu",20-October-2022,https://arxiv.org/abs/2210.11657,221011657
Evolutionary sparse data-driven discovery of complex multibody system dynamics,"Ehsan Askari, Guillaume Crevecoeur",20-October-2022,https://arxiv.org/abs/2210.11656,221011656
Topological pump of $SU(Q)$ quantum chain and Diophantine equation,"Yasuhiro Hatsugai, Yoshihito Kuno",20-October-2022,https://arxiv.org/abs/2210.11646,221011646
High-speed detection of 1550 nm single photons with superconducting nanowire detectors,"Ioana Craiciu, Boris Korzh, Andrew D. Beyer, Andrew Mueller, Jason P. Allmaras, Lautaro Narváez, Maria Spiropulu, Bruce Bumble, Thomas Lehner, Emma E. Wollman, Matthew D. Shaw",20-October-2022,https://arxiv.org/abs/2210.11644,221011644
Perturbation of eigenvalues of the Klein Gordon operators II,Krešimi Veselić,20-October-2022,https://arxiv.org/abs/2210.11623,221011623
X-Ray Luminous Supernovae: Threats to Terrestrial Biospheres,"Ian R. Brunton, Connor O'Mahoney, Brian D. Fields, Adrian L. Melott, Brian C. Thomas",20-October-2022,https://arxiv.org/abs/2210.11622,221011622
Few-cycle pulse generation by double-stage hybrid multi-pass multi-plate nonlinear pulse compression,"Anne-Lise Viotti, Chen Li, Gunnar Arisholm, Lutz Winkelmann, Ingmar Hartl, Christoph M. Heyl, Marcus Seidel",20-October-2022,https://arxiv.org/abs/2210.11619,221011619
Quantum logic control and precision measurements of molecular ions in a ring trap -- a new approach for testing fundamental symmetries,"Trevor N. Taylor, Joshua O. Island, Yan Zhou",20-October-2022,https://arxiv.org/abs/2210.11613,221011613
Real time evolution and a traveling excitation in SU(2) pure gauge theory on a quantum computer,"Sarmed A Rahman, Randy Lewis, Emanuele Mendicelli, Sarah Powell",20-October-2022,https://arxiv.org/abs/2210.11606,221011606
High-precision mass measurement of doubly magic $^{208}$Pb,"Kathrin Kromer, Chunhai Lyu, Menno Door, Pavel Filianin, Zoltán Harman, Jost Herkenhoff, Wenjia Huang, Christoph H. Keitel, Daniel Lange, Yuri N. Novikov, Christoph Schweiger, Sergey Eliseev, Klaus Blaum",20-October-2022,https://arxiv.org/abs/2210.11602,221011602
"Statistical Study and Live Catalogue of Multi-Spacecraft 3He-Rich Time Periods over Solar Cycles 23, 24, and 25","Samuel T. Hart, Maher A. Dayeh, Radoslav Bučík, Mihir I. Desai, Robert W. Ebert, George C. Ho, Gang Li, Glenn M. Mason",20-October-2022,https://arxiv.org/abs/2210.11600,221011600
Multi-objective Design of Uniform Sparse MIMO Arrays,"Suleyman Gokhun Tanyer, Paul Dent, Murtaza Ali, Curtis Davis, SenthinelKumar Rajagopal, Peter Driessen",20-October-2022,https://arxiv.org/abs/2210.11597,221011597
Holographic complexity of braneworld in Horndeski gravity,"Fabiano F. Santos, Oleksii Sokoliuk, Alexander Baransky",20-October-2022,https://arxiv.org/abs/2210.11596,221011596
Algorithms for perturbative analysis and simulation of quantum dynamics,"Daniel Puzzuoli, Sophia Fuhui Lin, Moein Malekakhlagh, Emily Pritchett, Benjamin Rosand, Christopher J. Wood",20-October-2022,https://arxiv.org/abs/2210.11595,221011595
microAI: A machine learning tool for fast calculation of lift coefficients in microchannels,"Erfan Hamdi, Rasool Dezhkam, Amir Shamloo, Ali Mashhadian",20-October-2022,https://arxiv.org/abs/2210.11591,221011591
Increased localization of Majorana modes in antiferromagnetic chains on superconductors,"Daniel Crawford, Eric Mascot, Makoto Shimizu, Roland Wiesendanger, Dirk K. Morr, Harald O. Jeschke, Stephan Rachel",20-October-2022,https://arxiv.org/abs/2210.11587,221011587
Spherical and Planar Ball Bearings -- a Study of Integrable Cases,"Vladimir Dragović, Borislav Gajić, Božidar Jovanović",20-October-2022,https://arxiv.org/abs/2210.11586,221011586
The classical dynamics of gauge theories in the deep infrared,"Eanna E. Flanagan, Ibrahim Shehzad",20-October-2022,https://arxiv.org/abs/2210.11585,221011585
Caught in the Act: A Metal-Rich High-Velocity Cloud in the Inner Galaxy,"Frances H. Cashman, Andrew J. Fox, Bart P. Wakker, Trisha Ashley, Derck Massa, Edward B. Jenkins, Dhanesh Krishnarao, Felix J. Lockman, Robert A. Benjamin, Rongmon Bordoloi, Tae-Sun Kim",20-October-2022,https://arxiv.org/abs/2210.11583,221011583
"Dynamics, scaling behavior, and control of nuclear wrinkling","Jonathan A. Jackson, Nicolas Romeo, Alexander Mietke, Keaton J. Burns, Jan F. Totz, Adam C. Martin, Jörn Dunkel, Jasmin Imran Alsous",20-October-2022,https://arxiv.org/abs/2210.11581,221011581
Entropy spectrum of Lyapunov exponents for typical cocycles,Reza Mohammadpour,23-November-2022,https://arxiv.org/abs/2210.11574,221011574
Real space representation of topological system: twisted bilayer graphene as an example,"Jiawei Zang, Jie Wang, Antoine Georges, Jennifer Cano, Andrew J. Millis",23-October-2022,https://arxiv.org/abs/2210.11573,221011573
Perturbative QCD Core of Hadrons and Color Transparency Phenomena,"Leonid Frankfurt, Mark Strikman",20-October-2022,https://arxiv.org/abs/2210.11569,221011569
Polynomial computational complexity of matrix elements of finite-rank-generated single-particle operators in products of finite bosonic states,Dmitri A. Ivanov,20-October-2022,https://arxiv.org/abs/2210.11568,221011568
A closure mechanism for screech coupling in rectangular twin jets,"Jinah Jeun, Gao Jun Wu, Sanjiva K. Lele",20-October-2022,https://arxiv.org/abs/2210.11567,221011567
A convergent genus expansion for the plateau,"Phil Saad, Douglas Stanford, Zhenbin Yang, Shunyu Yao",20-October-2022,https://arxiv.org/abs/2210.11565,221011565
Effect of local stress on accurate modeling of bacterial outer membranes using all-atom molecular dynamics,"Emad Pirhadi, Juan M. Vanegas, Mithila Farin, Jeffrey W. Schertzer, Xin Yong",20-October-2022,https://arxiv.org/abs/2210.11556,221011556
Quantum mechanical modeling of the multi-stage Stern$\unicode{x2013}$Gerlach experiment by Frisch and Segrè using the von Neumann equation,"S. Süleyman Kahraman, Kelvin Titimbo, Zhe He, Jung-Tsung Shen, Lihong V. Wang",20-October-2022,https://arxiv.org/abs/2210.11553,221011553
An Efficient Quantum Decoder for Prime-Power Fields,Lior Eldar,20-October-2022,https://arxiv.org/abs/2210.11552,221011552
Quantum Biochemical Analysis of the TtgR Regulator and Effectors,"E. G. C. Matias, K. S. Bezerra, A. H. Lima Costa, W. S. Clemente, J. I. N. Oliveira, L. A. Ribeiro Junior, D. S. Galvao, U. L. Fulco",20-October-2022,https://arxiv.org/abs/2210.11548,221011548
Coherence requirements for quantum communication from hybrid circuit dynamics,"Shane P. Kelly, Ulrich Poschinger, Ferdinand Schmidt-Kaler, Matthew P. A. Fisher, Jamir Marino",20-October-2022,https://arxiv.org/abs/2210.11547,221011547
Analytic continuation and ,"Fabio Siringo, Giorgio Comitini",20-October-2022,https://arxiv.org/abs/2210.11541,221011541
The Principle Bundle Structure of Continuum Mechanics,Stefano Stramigioli,20-October-2022,https://arxiv.org/abs/2210.11537,221011537
Identifying Lightning Processes in ERA5 Soundings with Deep Learning,"Gregor Ehrensperger, Tobias Hell, Georg J. Mayr, Thorsten Simon",20-October-2022,https://arxiv.org/abs/2210.11529,221011529
Topological aspects in nonlinear optical frequency conversion,Stefano Longhi,20-October-2022,https://arxiv.org/abs/2210.11526,221011526
Comparing individual-based models of collective movements: active particles versus active cells,"Carine P. Beatrici, Cassio A. Kirch, Silke Henkes, Leonardo G. Brunnet, François Graner",20-October-2022,https://arxiv.org/abs/2210.11524,221011524
Quantum Machine Learning using the ZXW-Calculus,Mark Koch,18-October-2022,https://arxiv.org/abs/2210.11523,221011523
A setup for direct measurement of the adiabatic temperature change in magnetocaloric materials,"Sagar Ghorai, Daniel Hedlund, Martin Kapuscinski, Peter Svedlindh",20-October-2022,https://arxiv.org/abs/2210.11509,221011509
Cosmology as a weak gravitational field and the trans-Planckian problem,"Ilia Komissarov, Alberto Nicolis, John Staunton",20-October-2022,https://arxiv.org/abs/2210.11508,221011508
Moiré-of-moiré low-energy effective theory of twisted trilayer graphene,"Yuncheng Mao, Daniele Guerci, Christophe Mora",20-October-2022,https://arxiv.org/abs/2210.11507,221011507
Compton-thick AGN in the NuSTAR Era. IX. A Joint NuSTAR and XMM-Newton Analysis of Four Local AGN,"Ross Silver, Nuria Torres-Alba, Xiurui Zhao, Stefano Marchesi, Andrealuna Pizzetti, Isaiah Cox, Marco Ajello, Giancarlo Cusumano, Valentina La Parola, Alberto Segreto",20-October-2022,https://arxiv.org/abs/2210.11506,221011506
Exponentially tighter bounds on limitations of quantum error mitigation,"Yihui Quek, Daniel Stilck França, Sumeet Khatri, Johannes Jakob Meyer, Jens Eisert",20-October-2022,https://arxiv.org/abs/2210.11505,221011505
Locally detecting UV cutoffs on a sphere with particle detectors,"Ahmed Shalabi, Laura J. Henderson, Robert B. Mann",20-October-2022,https://arxiv.org/abs/2210.11503,221011503
On the Outskirts of Dark Matter Haloes,"Alice Chen, Niayesh Afshordi",20-October-2022,https://arxiv.org/abs/2210.11499,221011499
Superluminal propagation and anisotropy on tilted and boosted braneworlds,Alexios P. Polychronakos,1-November-2022,https://arxiv.org/abs/2210.11497,221011497
Accelerating Galaxy Winds During the Big Bang of Starbursts,Matthew J. Hayes,20-October-2022,https://arxiv.org/abs/2210.11495,221011495
Boundary Description of Microstates of the Two-Dimensional Black Hole,"Amr Ahmadain, Alexander Frenkel, Krishnendu Ray, Ronak M Soni",20-October-2022,https://arxiv.org/abs/2210.11493,221011493
Emergent higher-form symmetry in Higgs phases with superfluidity,"Yoshimasa Hidaka, Dan Kondo",20-October-2022,https://arxiv.org/abs/2210.11492,221011492
Classical simulation of short-time quantum dynamics,"Dominik S. Wild, Álvaro M. Alhambra",20-October-2022,https://arxiv.org/abs/2210.11490,221011490
Machine-Learning Compression for Particle ,"Jack H. Collins, Yifeng Huang, Simon Knapen, Benjamin Nachman, Daniel Whiteson",20-October-2022,https://arxiv.org/abs/2210.11489,221011489
1/4 is the new 1/2: Interaction-induced Quantum Anomalous and Spin Hall Mott Insulators,"Peizhi Mai, Jinchao Zhao, Benjamin E. Feldman, Philip W. Phillips",25-October-2022,https://arxiv.org/abs/2210.11486,221011486
Coherent Dynamics of Strongly Interacting Electronic Spin Defects in Hexagonal Boron Nitride,"Ruotian Gong, Guanghui He, Xingyu Gao, Peng Ju, Zhongyuan Liu, Bingtian Ye, Erik A. Henriksen, Tongcang Li, Chong Zu",20-October-2022,https://arxiv.org/abs/2210.11485,221011485
Microstates of a $2d$ Black Hole in string theory,"Panos Betzios, Olga Papadoulaki",28-October-2022,https://arxiv.org/abs/2210.11484,221011484
Comparison between Hadamard and canonical bases for in-situ wavefront correction and the effect of ordering in compressive sensing,"Dennis Scheidt, Pedro A. Quinto Su",20-October-2022,https://arxiv.org/abs/2210.11483,221011483
Improving aircraft performance using machine learning: a review,"Soledad Le Clainche, Esteban Ferrer, Sam Gibson, Elisabeth Cross, Alessandro Parente, Ricardo Vinuesa",20-October-2022,https://arxiv.org/abs/2210.11481,221011481
Encoding nonlinear and unsteady aerodynamics of limit cycle oscillations using nonlinear sparse Bayesian learning,"Rimple Sandhu, Brandon Robinson, Mohammad Khalil, Chris L. Pettit, Dominique Poirel, Abhijit Sarkar",17-October-2022,https://arxiv.org/abs/2210.11476,221011476
The ZZ annulus one-point function in non-critical string theory: A string field theory analysis,"Dan Stefan Eniceicu, Raghu Mahajan, Pronobesh Maity, Chitraang Murdia, Ashoke Sen",20-October-2022,https://arxiv.org/abs/2210.11473,221011473
Measurement-based Quantum Computation as a Tangram Puzzle,"Ashlesha Patil, Yosef P. Jacobson, Don Towsley, Saikat Guha",20-October-2022,https://arxiv.org/abs/2210.11465,221011465
Breaking Bad: A Dataset for Geometric Fracture and Reassembly,"Silvia Sellán, Yun-Chun Chen, Ziyi Wu, Animesh Garg, Alec Jacobson",20-October-2022,https://arxiv.org/abs/2210.11463,221011463
Local lower bounds on characteristics of quantum and classical systems,M. E. Shirokov,20-October-2022,https://arxiv.org/abs/2210.11462,221011462
Closed-loop Control of Catalytic Janus Microrobots,"Max Sokolich, David Rivas, Zameer Hussain Shah, Sambeeta Das",20-October-2022,https://arxiv.org/abs/2210.11460,221011460
Hall Effect Induced by Topologically Trivial Target Skyrmions,"Tan Dao, Sergey S. Pershoguba, Jiadong Zang",20-October-2022,https://arxiv.org/abs/2210.11459,221011459
On Bailey pairs for $\mathcal N=2$ supersymmetric gauge theories on $S_b^3/\mathbb{Z}_r$,"Ilmar Gahramanov, Batuhan Keskin, Dilara Kosva, Mustafa Mullahasanoglu",1-December-2022,https://arxiv.org/abs/2210.11455,221011455
Topology changing update algorithms for SU(3) gauge theory,"Timo Eichhorn, Christian Hoelbling, Philip Rouenhoff, Lukas Varnhorst",20-October-2022,https://arxiv.org/abs/2210.11453,221011453
Investigation and discussion of machine learning techniques for surrogate modeling of radio-frequency quadrupole particle accelerators,"Joshua Villarreal, Daniel Winklehner, Janet Marie Conrad",20-October-2022,https://arxiv.org/abs/2210.11451,221011451
Natural Boundaries for Scattering Amplitudes,Sebastian Mizera,20-October-2022,https://arxiv.org/abs/2210.11448,221011448
Robust Quantum Memory in a Trapped-Ion Quantum Network Node,"P. Drmota, D. Main, D. P. Nadlinger, B. C. Nichol, M. A. Weber, E. M. Ainley, A. Agrawal, R. Srinivas, G. Araneda, C. J. Ballance, D. M. Lucas",20-October-2022,https://arxiv.org/abs/2210.11447,221011447
The Wasserstein distance of order $1$ for quantum spin systems on infinite lattices,"Giacomo De Palma, Dario Trevisan",20-October-2022,https://arxiv.org/abs/2210.11446,221011446
A search for thermal gyro-synchrotron emission from hot stellar coronae,"Walter W. Golay, Robert L. Mutel, Dani Lipman, Manuel Güdel",25-November-2022,https://arxiv.org/abs/2210.11440,221011440
Multiparameter Persistent Homology-Generic Structures and Quantum Computing,Amelie Schreiber,20-October-2022,https://arxiv.org/abs/2210.11433,221011433
Parameter analysis in continuous data assimilation for three-dimensional Brinkman-Forchheimer-extended Darcy,"Débora A. F. Albanez, Maicon J. Benvenutti",20-October-2022,https://arxiv.org/abs/2210.11432,221011432
Delayed teraelectronvolt emission from GRB 980425/SN 1998bw and the origin of ultra-high-energy cosmic rays,Nestor Mirabal,26-October-2022,https://arxiv.org/abs/2210.11430,221011430
The Search for the Topology of the Universe Has Just Begun,"Yashar Akrami, Craig J. Copi, Johannes R. Eskilt, Andrew H. Jaffe, Arthur Kosowsky, Pip Petersen, Glenn D. Starkman, Kevin González-Quesada, Özenç Güngör, Samanta Saha, Andrius Tamosiunas, Quinn Taylor, Valeri Vardanyan",20-October-2022,https://arxiv.org/abs/2210.11426,221011426
High-resolution isotope-shift spectroscopy of Cd I,"Simon Hofsäss, J. Eduardo Padilla-Castillo, Sid C. Wright, Sebastian Kray, Russell Thomas, Boris G. Sartakov, Ben Ohayon, Gerard Meijer, Stefan Truppe",20-October-2022,https://arxiv.org/abs/2210.11425,221011425
Application of artificial neural network to determine the thickness profile of thin film,Archana Bora,24-September-2022,https://arxiv.org/abs/2210.11421,221011421
Granger Causality for Compressively Sensed Sparse Signals,"Aditi Kathpalia, Nithin Nagaraj",23-September-2022,https://arxiv.org/abs/2210.11420,221011420
Swarmalators with delayed interactions,"Nicholas Blum, Andre Li, Kevin O'Keeffe, Oleg Kogan",20-October-2022,https://arxiv.org/abs/2210.11417,221011417
CMIP6 GCM ensemble members versus global surface temperatures,Nicola Scafetta,14-October-2022,https://arxiv.org/abs/2210.11414,221011414
Millimeter-level Resolution Photonic Multiband Radar Using a Single MZM and Sub-GHz-Bandwidth Electronics,"Peixuan Li, Wenlin Bai, Xihua Zou, Ningyuan Zhong, Wei Pan, Lianshan Yan",18-October-2022,https://arxiv.org/abs/2210.11410,221011410
Quantum-Inspired Tempering for Ground State Approximation using Artificial Neural Networks,"Tameem Albash, Conor Smith, Quinn Campbell, Andrew D. Baczewski",16-November-2022,https://arxiv.org/abs/2210.11405,221011405
Boosting Optical Nanocavity Coupling by Retardation Matching to Dark Modes,"Rohit Chikkaraddy, Junyang Huang, Dean Kos, Eoin Elliott, Marlous Kamp, Chenyang Guo, Jeremy J. Baumberg, Bart de Nijs",20-October-2022,https://arxiv.org/abs/2210.11395,221011395
Preprocessing quantum states for noisy measurements in quantum metrology,"Sisi Zhou, Tuvia Gefen",20-October-2022,https://arxiv.org/abs/2210.11393,221011393
,"Chen Qian, Zi Wang, Xinlin Zhang, Qingrui Cai, Taishan Kang, Boyu Jiang, Ran Tao, Zhigang Wu, Di Guo, Xiaobo Qu",20-October-2022,https://arxiv.org/abs/2210.11388,221011388
Collective Thomson scattering in non-equilibrium laser produced two-stream plasmas,"K. Sakai, S. Isayama, N. Bolouki, M. S. Habibi, Y. L. Liu, Y. H. Hsieh, H. H. Chu, J. Wang, S. H. Chen, T. Morita, K. Tomita, R. Yamazaki, Y. Sakawa, S. Matsukiyo, Y. Kuramitsu",20-October-2022,https://arxiv.org/abs/2210.11382,221011382
Asymptotic behaviors of the integrated density of states for random Schrödinger operators associated with Gibbs Point Processes,Yuta Nakagawa,20-October-2022,https://arxiv.org/abs/2210.11381,221011381
Mu2e Run I Sensitivity Projections for the Neutrinoless $μ^- \to e^-$ Conversion Search in Aluminum, Mu2e Collaboration,20-October-2022,https://arxiv.org/abs/2210.11380,221011380
Climbing the N-shell resonance ladder of xenon,"Steffen Palutke, Michael Martins, Stephan Klumpp, Karolin Baev, Mathias Richter, Tobias Wagner, Marion Kuhlmann, Mabel Ruiz-Lopez, Michael Meyer, Kai Tiedtke",20-October-2022,https://arxiv.org/abs/2210.11378,221011378
Light speed variation from GRB 221009A,"Jie Zhu, Bo-Qiang Ma",24-October-2022,https://arxiv.org/abs/2210.11376,221011376
Delayed-choice quantum erasers and the Einstein-Podolsky-Rosen paradox,Dah-Wei Chiou,30-October-2022,https://arxiv.org/abs/2210.11375,221011375
Describing Trotterized Time Evolutions on Noisy Quantum Computers via Static Effective Lindbladians,"Keith R. Fratus, Kirsten Bark, Nicolas Vogt, Juha Leppäkangas, Sebastian Zanker, Michael Marthaler, Jan-Michael Reiner",20-October-2022,https://arxiv.org/abs/2210.11371,221011371
Nonthermal Atmospheric Plasma Reactors for Hydrogen Production from Low-Density Polyethylene,"Benard Tabu, Kevin Akers, Peng Yu, Mammadbaghir Baghirzade, Eric Brack, Christopher Drew, J. Hunter Mack, Hsi-Wu Wong, Juan Pablo Trelles",20-October-2022,https://arxiv.org/abs/2210.11367,221011367
ANEC on stress-tensor states in perturbative $λφ^4$ theory,"Teresa Bautista, Lorenzo Casarin",20-October-2022,https://arxiv.org/abs/2210.11365,221011365
Local intraspecific aggregation in phytoplankton model communities: spatial scales of occurrence and implications for coexistence,"Coralie Picoche, William R. Young, Frédéric Barraquand",20-October-2022,https://arxiv.org/abs/2210.11364,221011364
Electromagnetic Assessment and AC Losses of Triaxial Cables with Multiple 2G-HTS Layers Per Phase,"M. Clegg, H. S. Ruiz",20-October-2022,https://arxiv.org/abs/2210.11361,221011361
The Key Factors Controlling the Seasonality of Planetary Climate,"Ilai Guendelman, Yohai Kaspi",20-October-2022,https://arxiv.org/abs/2210.11357,221011357
The functional $f(R)$ approximation,"Tim R. Morris, Dalius Stulga",20-October-2022,https://arxiv.org/abs/2210.11356,221011356
Broadband Multifunctional Plasmonic Polarization Converter based on Multimode Interference Coupler,"Hamed Pezeshki, Bert Koopmans, Jos J. G. M. van der Tol",20-October-2022,https://arxiv.org/abs/2210.11353,221011353
Generalized $R^p$-attractor Cosmology in the Jordan and Einstein Frames: New Type of Attractors and Revisiting Standard Jordan Frame $R^p$ Inflation,"S. D. Odintsov, V. K. Oikonomou",20-October-2022,https://arxiv.org/abs/2210.11351,221011351
Moments of random quantum marginals via Weingarten calculus,"Sho Matsumoto, Colin McSwiggen",20-October-2022,https://arxiv.org/abs/2210.11349,221011349
Practical Forecasting of AC Losses in Multi-layer 2G-HTS Cold Dielectric Conductors,"M. Clegg, H. S. Ruiz",20-October-2022,https://arxiv.org/abs/2210.11345,221011345
Predicting electronic structures at any length scale with machine learning,"Lenz Fiedler, Normand A. Modine, Steve Schmerler, Dayton J. Vogel, Gabriel A. Popoola, Aidan P. Thompson, Sivasankaran Rajamanickam, Attila Cangi",4-November-2022,https://arxiv.org/abs/2210.11343,221011343
On SIR-type epidemiological models and population heterogeneity effects,"Silke Klemm, Lucrezia Ravera",20-October-2022,https://arxiv.org/abs/2210.11342,221011342
VIOLA: Imitation Learning for Vision-Based Manipulation with Object Proposal Priors,"Yifeng Zhu, Abhishek Joshi, Peter Stone, Yuke Zhu",20-October-2022,https://arxiv.org/abs/2210.11339,221011339
Axion Quality Problem and Non-Minimal Gravitational Coupling in the Palatini Formulation,"Dhong Yeon Cheong, Koichi Hamaguchi, Yoshiki Kanazawa, Sung Mook Lee, Natsumi Nagata, Seong Chan Park",20-October-2022,https://arxiv.org/abs/2210.11330,221011330
A fully pseudo-bosonic Swanson model,Fabio Bagarello,20-October-2022,https://arxiv.org/abs/2210.11326,221011326
A construction of approximately self-similar naked singularities for the spherically symmetric Einstein-scalar field system,Jaydeep Singh,20-October-2022,https://arxiv.org/abs/2210.11325,221011325
Deciphering the interaction of genetic and epigenetic factors through enhanced polymer models,"Alex Chen Yi Zhang, Angelo Rosa, Guido Sanguinetti",20-October-2022,https://arxiv.org/abs/2210.11323,221011323
A Study of Scalarisation Techniques for Multi-Objective QUBO Solving,"Mayowa Ayodele, Richard Allmendinger, Manuel López-Ibáñez, Matthieu Parizy",20-October-2022,https://arxiv.org/abs/2210.11321,221011321
High-Q nanophotonics over the full visible spectrum enabled by hexagonal boron nitride metasurfaces,"Lucca Kühner, Luca Sortino, Benjamin Tilmann, Thomas Weber, Kenji Watanabe, Takashi Taniguchi, Stefan A. Maier, Andreas Tittl",20-October-2022,https://arxiv.org/abs/2210.11314,221011314
"Phases, instabilities and excitations in a two-component lattice model with photon-mediated interactions","Leon Carl, Rodrigo Rosa-Medina, Sebastian D. Huber, Tilman Esslinger, Nishant Dogra, Tena Dubcek",20-October-2022,https://arxiv.org/abs/2210.11313,221011313
Modelling uncertainties of $t\overline{t}W$ in multi-lepton channel,Jasmina Nasufi,20-October-2022,https://arxiv.org/abs/2210.11312,221011312
