article,author,url,DOI,year
F-TIMER: Fast Tensor Image Morphing for Elastic Registration,"Pew-Thian Yap;
Guorong Wu;
Hongtu Zhu;
Weili Lin;
Dinggang Shen",https://ieeexplore.ieee.org/document/5433042/,10.1109/TMI.2010.2043680,2010
Fast and High-Resolution Three-Dimensional Hybrid-Domain Photoacoustic Imaging Incorporating Analytical-Focused Transducer Beam Amplitude,"Haoran Jin;
Ruochong Zhang;
Siyu Liu;
Yuanjin Zheng",https://ieeexplore.ieee.org/document/8718675/,10.1109/TMI.2019.2917688,2019
Registration and fusion of infrared and millimeter wave images for concealed weapon detection,"P.K. Varshney;
Hua-Mei Chen;
L.C. Ramac;
M. Uner;
D. Ferris;
M. Alford",https://ieeexplore.ieee.org/document/817171/,10.1109/ICIP.1999.817171,1999
Simultaneous Super-Resolution and Segmentation for Remote Sensing Images,"Sen Lei;
Zhenwei Shi;
Xi Wu;
Bin Pan;
Xia Xu;
Hongxun Hao",https://ieeexplore.ieee.org/document/8900402/,10.1109/IGARSS.2019.8900402,2019
An Efficient Method of Automatic Pulmonary Parenchyma Segmentation in CT Images,"Zhaoxue Chen;
Xiwen Sun;
Shengdong Nie",https://ieeexplore.ieee.org/document/4353601/,10.1109/IEMBS.2007.4353601,2007
Digital signal processing systems architectures for image processing,"D.M. Harvey;
S.P. Kshirsagar;
C.A. Hobson;
D.A. Hartley;
J.D. Moorehead",https://ieeexplore.ieee.org/document/465516/,10.1049/cp:19950701,1995
Fusion Evaluation of X-Ray Backscatter Image and Holographic Subsurface Radar Image,"Jiaxuan Jiang;
Chunlin Huang;
Tao Liu",https://ieeexplore.ieee.org/document/8868375/,10.1109/SIPROCESS.2019.8868375,2019
Joint Reconstruction of Tracer Distribution and Background in Magnetic Particle Imaging,"Marcel Straub;
Volkmar Schulz",https://ieeexplore.ieee.org/document/8270361/,10.1109/TMI.2017.2777878,2018
Orthogonal subspace projection filtering for stereo image compression,"Sang-Hoon Seo;
M.R. Azimi-Sadjadi",https://ieeexplore.ieee.org/document/678049/,10.1109/ICASSP.1998.678049,1998
Parallelism and images: a parallelization experiment for image segmentation with an application for automatic classification of scenes obtained from orbital platforms,"S.D.F. Fernandes;
A.M.V. Monteiro;
C.L. Mendes",https://ieeexplore.ieee.org/document/895830/,10.1109/SIBGRA.2000.895830,2000
A fast two-stage OMP algorithm for coding stereo image residuals,"Wan-Fung Cheung;
Yuk-Hee Chan",https://ieeexplore.ieee.org/document/1247071/,10.1109/ICIP.2003.1247071,2003
Sparse Representation Based Image Interpolation With Nonlocal Autoregressive Modeling,"Weisheng Dong;
Lei Zhang;
Rastislav Lukac;
Guangming Shi",https://ieeexplore.ieee.org/document/6408143/,10.1109/TIP.2012.2231086,2013
Advanced imaging systems curricula at EPFL,"T. Ebrahimi;
M. Kunt",https://ieeexplore.ieee.org/document/559527/,10.1109/ICIP.1996.559527,1996
Software profiling analysis for DNA microarray image processing algorithm,"Omar Salem Baans;
Asral Bahari Jambek",https://ieeexplore.ieee.org/document/8120592/,10.1109/ICSIPA.2017.8120592,2017
ML Nonlinear Smoothing for Image Segmentation and its Relationship to the Mean Shift,"Andy Backhouse;
Irene Y. H. Gu;
Tiesheng Wang",https://ieeexplore.ieee.org/document/4380023/,10.1109/ICIP.2007.4380023,2007
Standardized evaluation methodology for 2-D-3-D registration,"E.B. van de Kraats;
G.P. Penney;
D. Tomazevic;
T. van Walsum;
W.J. Niessen",https://ieeexplore.ieee.org/document/1501923/,10.1109/TMI.2005.853240,2005
Real-time multimodal medical image processing: a dynamic volume-rendering application,"M.F. Santarelli;
V. Positano;
L. Landini",https://ieeexplore.ieee.org/document/654860/,10.1109/4233.654860,1997
Telegraph-Diffusion Operator for Image Enhancement,"Vadim Ratner;
Yehoshua Y. Zeevi",https://ieeexplore.ieee.org/document/4379007/,10.1109/ICIP.2007.4379007,2007
Image processing of medical radiographs for single image display,"M. Freedman;
D.S. Artz;
S.K. Mun",https://ieeexplore.ieee.org/document/614982/,10.1049/cp:19970844,1997
Bayesian Wavelet-Based Image Denoising Using the Gauss–Hermite Expansion,"S. M. Mahbubur Rahman;
M. Omair Ahmad;
M. N. S. Swamy",https://ieeexplore.ieee.org/document/4623281/,10.1109/TIP.2008.2002163,2008
A simple simultaneous geometric and intensity correction method for echo-planar imaging by EPI-based phase modulation,"Jr-Yuan Chiou;
Chang Beom Ahn;
L.T. Muftuler;
O. Nalcioglu",https://ieeexplore.ieee.org/document/1194630/,10.1109/TMI.2002.808362,2003
Non-dyadic lens distortion correction and enhancement of fish-eye lens images,"Jinho Park;
Donggyun Kim;
Daehee Kim;
Joonki Paik",https://ieeexplore.ieee.org/document/7066411/,10.1109/ICCE.2015.7066411,2015
Blind image deconvolution algorithm on NVIDIA CUDA platform,"Tomáš Mazanec;
Antonín Heřmánek;
Jan Kamenický",https://ieeexplore.ieee.org/document/5491803/,10.1109/DDECS.2010.5491803,2010
Simultaneous Head and Spine MR Imaging in Children Using a Dedicated Multichannel Receiver System at 3T,"Nan Li;
Hui Zheng;
Guangzu Xu;
Ting Gui;
Qiufeng Yin;
Qiaoyan Chen;
Jo Lee;
Yang Xin;
Shuheng Zhang;
Qiang He;
Xiaoliang Zhang;
Xin Liu;
Hairong Zheng;
Dengbin Wang;
Ye Li",https://ieeexplore.ieee.org/document/9437689/,10.1109/TBME.2021.3082149,2021
Edge Tracing Using Gaussian Process Regression,"Jamie Burke;
Stuart King",https://ieeexplore.ieee.org/document/9623378/,10.1109/TIP.2021.3128329,2022
An image processing approach for characterizing working frequency of pulse combustion,"Fangyan Li;
Lijun Xu",https://ieeexplore.ieee.org/document/8261563/,10.1109/IST.2017.8261563,2017
Simultaneous CT-MRI Reconstruction for Constrained Imaging Geometries Using Structural Coupling and Compressive Sensing,"Yan Xi;
Jun Zhao;
James R. Bennett;
Mitchel R. Stacy;
Albert J. Sinusas;
Ge Wang",https://ieeexplore.ieee.org/document/7350096/,10.1109/TBME.2015.2487779,2016
Reconstructing arbitrarily focused images from two differently focused images using linear filters,"A. Kubota;
K. Aizawa",https://ieeexplore.ieee.org/document/1518949/,10.1109/TIP.2005.854468,2005
Skin Surface Detection in 3D Optoacoustic Mesoscopy Based on Dynamic Programming,"Suhanyaa Nitkunanantharajah;
Guillaume Zahnd;
Malini Olivo;
Nassir Navab;
Pouyan Mohajerani;
Vasilis Ntziachristos",https://ieeexplore.ieee.org/document/8760559/,10.1109/TMI.2019.2928393,2020
Processing time reduction of tone mapping based on iterative shrinkage smoothing using parallel processing,"Seijiro Imai;
Dabwitso Kasauka;
Hiroshi Tsutsui;
Takashi Imagawa;
Hiroyuki Okuhata;
Yoshikazu Miyanaga",https://ieeexplore.ieee.org/document/7824739/,10.1109/ISPACS.2016.7824739,2016
Bits From Photons: Oversampled Image Acquisition Using Binary Poisson Statistics,"Feng Yang;
Yue M. Lu;
Luciano Sbaiz;
Martin Vetterli",https://ieeexplore.ieee.org/document/6104150/,10.1109/TIP.2011.2179306,2012
Time-Dependent Deep Image Prior for Dynamic MRI,"Jaejun Yoo;
Kyong Hwan Jin;
Harshit Gupta;
Jérôme Yerly;
Matthias Stuber;
Michael Unser",https://ieeexplore.ieee.org/document/9442767/,10.1109/TMI.2021.3084288,2021
LPC based multispectral compression techniques applied to optical imaging spectrometer instruments,"D. Giunta;
S. Gonnelli",https://ieeexplore.ieee.org/document/561056/,10.1109/ICIP.1996.561056,1996
"Enumeration of Ampicillin-Resistant
E. Coli
in Blood Using Droplet Microfluidics and High-Speed Image Processing","Yiyan Li;
Hemanth Cherukury;
Jan Zimak;
Jacob Harrison;
Ellena Peterson;
Weian Zhao",https://ieeexplore.ieee.org/document/9098433/,10.1109/ISBI45749.2020.9098433,2020
Hyperspectral Image Compression Method Based on Spectral Statistical Correlation,"Wenjie Wang;
Zhongming Zhao;
Haiqing Zhu",https://ieeexplore.ieee.org/document/5301517/,10.1109/CISP.2009.5301517,2009
In-vivo Lung Cancer Imaging in Mice using 360° Free-space Fluorescence Molecular Tomography,"Nikolaos Deliolanis;
Tobias Lasser;
Mark Niedre;
Antoine Soubret;
Vasilis Ntziachristos",https://ieeexplore.ieee.org/document/4462270/,10.1109/IEMBS.2006.260683,2006
Multi-Frame Super-Resolution With Raw Images Via Modified Deformable Convolution,"Gongzhe Li;
Linwei Qiu;
Haopeng Zhang;
Fengying Xie;
Zhiguo Jiang",https://ieeexplore.ieee.org/document/9747407/,10.1109/ICASSP43922.2022.9747407,2022
SymReg-GAN: Symmetric Image Registration With Generative Adversarial Networks,"Yuanjie Zheng;
Xiaodan Sui;
Yanyun Jiang;
Tongtong Che;
Shaoting Zhang;
Jie Yang;
Hongsheng Li",https://ieeexplore.ieee.org/document/9440692/,10.1109/TPAMI.2021.3083543,2022
A generalized orthogonal subspace projection approach to unsupervised multispectral image classification,"H. Ren;
Chein-I Chang",https://ieeexplore.ieee.org/document/885199/,10.1109/36.885199,2000
Segmentation of X-ray CT images using stochastic templates,"C.A. Glasbey;
C.D. Robinson;
M.J. Young",https://ieeexplore.ieee.org/document/797684/,10.1109/ICIAP.1999.797684,1999
The function of the sound wave in an acousto-optic image processing system,"D.B. Dunn;
Jiangang Xia;
Ting-Chung Poon",https://ieeexplore.ieee.org/document/510038/,10.1109/SECON.1996.510038,1996
Reconstruction algorithm for polychromatic CT imaging: application to beam hardening correction,"Chye Hwang Yan;
R.T. Whalen;
G.S. Beaupre;
S.Y. Yen;
S. Napel",https://ieeexplore.ieee.org/document/832955/,10.1109/42.832955,2000
Image quality prediction for bitrate allocation,"P. Fleury;
J. Reichel;
T. Ebrahimi",https://ieeexplore.ieee.org/document/560500/,10.1109/ICIP.1996.560500,1996
A Vector Median Filter For Hyperspectral Images Based On Lexicographic Ordering of Estimated Auto-Correlation Functions,"Mihai Ivanovici;
Maria Marincaş;
Radu-Mihai Coliban",https://ieeexplore.ieee.org/document/9483963/,10.1109/WHISPERS52202.2021.9483963,2021
Noise reduction and enhancement by means of adaptive residue-image processing,J. Martens,https://ieeexplore.ieee.org/document/413614/,10.1109/ICIP.1994.413614,1994
Unified Restoration Method for Different Degraded Images,"Hanyu Hong;
Liangcheng Li;
Luxin Yan;
Tianxu Zhang",https://ieeexplore.ieee.org/document/5662349/,10.1109/ICOIP.2010.291,2010
Deep Learning-Based Imaging using Single-Lens and Multi-Aperture Diffractive Optical Systems,"Artem Nikonorov;
Viktoria Evdokimova;
Maksim Petrov;
Pavel Yakimov;
Sergey Bibikov;
Yuriy Yuzifovich;
Roman Skidanov;
Nikolay Kazanskiy",https://ieeexplore.ieee.org/document/9022384/,10.1109/ICCVW.2019.00491,2019
Research on Image Processing Algorithms of Image Stabilization Testing for Sighting Telescope Based on Cross Lines,"Shou-kun Wang;
Jun-jie Guo;
Jun-zheng Wang",https://ieeexplore.ieee.org/document/5301935/,10.1109/CISP.2009.5301935,2009
"BSLIM: Spectral Localization by Imaging With Explicit
B
0
Field Inhomogeneity Compensation","Ildar Khalidov;
Dimitri Van De Ville;
Mathews Jacob;
Franois Lazeyras;
Michael Unser",https://ieeexplore.ieee.org/document/4265751/,10.1109/TMI.2007.897385,2007
Reconstruction of Optical Coherence Tomography Images Using Mixed Low Rank Approximation and Second Order Tensor Based Total Variation Method,"Parisa Ghaderi Daneshmand;
Alireza Mehridehnavi;
Hossein Rabbani",https://ieeexplore.ieee.org/document/9268966/,10.1109/TMI.2020.3040270,2021
An Accurate IFS-Based Image Enlargement Method using Line Process,"Norihiro Kakukou;
Takahiro Ogawa;
Miki Haseyama;
Hideo Kitajima",https://ieeexplore.ieee.org/document/4107126/,10.1109/ICIP.2006.313072,2006
Measuring morphologic properties of the human retinal vessel system using a two-stage image processing approach,"A. Kaupp;
A. Dolemeyer;
R. Wilzeck;
R. Schlosser;
S. Wolf;
D. Meyer-Ebrecht",https://ieeexplore.ieee.org/document/413350/,10.1109/ICIP.1994.413350,1994
Evaluating performance of reconstruction algorithms for 3-D [/sup 15/O] water PET using subtraction analysis,"Jeih-San Liow;
Lan Zhou",https://ieeexplore.ieee.org/document/870262/,10.1109/42.870262,2000
Controllable Image Processing via Adaptive FilterBank Pyramid,"Dongdong Chen;
Qingnan Fan;
Jing Liao;
Angelica Aviles-Rivero;
Lu Yuan;
Nenghai Yu;
Gang Hua",https://ieeexplore.ieee.org/document/9146380/,10.1109/TIP.2020.3009844,2020
Study and implement of parallel algorithms in image processing based on YH supercomputer,"Zifan He;
Chang'an Cai;
Tiejian Luo",https://ieeexplore.ieee.org/document/344801/,10.1109/SIPNN.1994.344801,1994
Image segmentation based on M-S energy,"Tian Yan;
Wang Zhenghua;
Xu Hongbo;
Liu Jian",https://ieeexplore.ieee.org/document/1181189/,10.1109/ICOSP.2002.1181189,2002
Eigenspace Based Minimum Variance Beamforming Applied to Ultrasound Imaging of Acoustically Hard Tissues,"Saeed Mehdizadeh;
Andreas Austeng;
Tonni F. Johansen;
Sverre Holm",https://ieeexplore.ieee.org/document/6256735/,10.1109/TMI.2012.2208469,2012
3-D Super-Resolution Ultrasound Imaging With a 2-D Sparse Array,"Sevan Harput;
Kirsten Christensen-Jeffries;
Alessandro Ramalli;
Jemma Brown;
Jiaqi Zhu;
Ge Zhang;
Chee Hau Leow;
Matthieu Toulemonde;
Enrico Boni;
Piero Tortoli;
Robert J. Eckersley;
Chris Dunsby;
Meng-Xing Tang",https://ieeexplore.ieee.org/document/8848615/,10.1109/TUFFC.2019.2943646,2020
Comparison of Objective Image Quality Metrics to Expert Radiologists’ Scoring of Diagnostic Quality of MR Images,"Allister Mason;
James Rioux;
Sharon E. Clarke;
Andreu Costa;
Matthias Schmidt;
Valerie Keough;
Thien Huynh;
Steven Beyea",https://ieeexplore.ieee.org/document/8839547/,10.1109/TMI.2019.2930338,2020
FusionNet: An Unsupervised Convolutional Variational Network for Hyperspectral and Multispectral Image Fusion,"Zhengjue Wang;
Bo Chen;
Ruiying Lu;
Hao Zhang;
Hongwei Liu;
Pramod K. Varshney",https://ieeexplore.ieee.org/document/9127776/,10.1109/TIP.2020.3004261,2020
Gradient Adaptive Image Restoration and Enhancement,"Hongcheng Wang;
Yunqiang Chen;
Tong Fang;
Jason Tyan;
Narendra Ahuja",https://ieeexplore.ieee.org/document/4107174/,10.1109/ICIP.2006.313034,2006
Mammographic image segmentation using a tissue-mixture model and Markov random fields,"G. McGarry;
M. Deriche",https://ieeexplore.ieee.org/document/899422/,10.1109/ICIP.2000.899422,2000
Self-Distillation Feature Learning Network for Optical and SAR Image Registration,"Dou Quan;
Huiyuan Wei;
Shuang Wang;
Ruiqi Lei;
Baorui Duan;
Yi Li;
Biao Hou;
Licheng Jiao",https://ieeexplore.ieee.org/document/9770793/,10.1109/TGRS.2022.3173476,2022
Towards 3-dimensional optical image processing,Y.B. Karasik,https://ieeexplore.ieee.org/document/537666/,10.1109/ICIP.1995.537666,1995
New Point Matching Algorithm Using Sparse Representation of Image Patch Feature for SAR Image Registration,"Jianwei Fan;
Yan Wu;
Fan Wang;
Peng Zhang;
Ming Li",https://ieeexplore.ieee.org/document/7763754/,10.1109/TGRS.2016.2626373,2017
Robust parameter estimation of intensity distributions for brain magnetic resonance images,"P. Schroeter;
J.-M. Vesin;
T. Langenberger;
R. Meuli",https://ieeexplore.ieee.org/document/700730/,10.1109/42.700730,1998
An Algorithm Based on PCGP Image Fusion for Multi-Source Remote Sensing Images,"Zhenyuan Ji;
Li Xu;
Haotian Wang;
Yun Zhang",https://ieeexplore.ieee.org/document/9884334/,10.1109/IGARSS46834.2022.9884334,2022
Statistical Image Upsampling Method Based on CUDA,"Xin Zheng;
Qingqing Xu;
Peipei Pan;
Ping Guo",https://ieeexplore.ieee.org/document/6405944/,10.1109/CIS.2012.86,2012
Hardware architecture for advanced image processing,"Kamil Grabowski;
Andrzej Napieralski",https://ieeexplore.ieee.org/document/5874488/,10.1109/NSSMIC.2010.5874488,2010
Detection and Compensation of Periodic Motion in Magnetic Particle Imaging,"N. Gdaniec;
M. Schlüter;
M. Möddel;
M. G. Kaul;
K. M. Krishnan;
A. Schlaefer;
T. Knopp",https://ieeexplore.ieee.org/document/7849213/,10.1109/TMI.2017.2666740,2017
A projection-based post-processing technique to reduce blocking artifact using a priori information on DCT coefficients of adjacent blocks,"Hoon Paek;
Sang-Uk Lee",https://ieeexplore.ieee.org/document/560599/,10.1109/ICIP.1996.560599,1996
Study of GAN-based image reconstruction for diffractive optical systems,"Viktoriia Evdokimova;
Maksim Petrov;
Marina Klyueva;
Nikita Firsov;
Sergei Bibikov;
Roman Skidanov;
Sergei Popov;
Artem Nikonorov",https://ieeexplore.ieee.org/document/9253168/,10.1109/ITNT49337.2020.9253168,2020
Effective detection and elimination of impulsive noise with a minimal image smoothing,"I. Aizenberg;
J. Astola;
C. Butakoff;
K. Egiazarian;
D. Paliy",https://ieeexplore.ieee.org/document/1247255/,10.1109/ICIP.2003.1247255,2003
Automatic Nonrigid Calibration of Image Registration for Real Time MR-Guided HIFU Ablations of Mobile Organs,"Sébastien Roujol;
Mario Ries;
Chrit Moonen;
Baudouin Denis de Senneville",https://ieeexplore.ieee.org/document/5762608/,10.1109/TMI.2011.2144615,2011
A Direct Algorithm for Optimization Problems With the Huber Penalty,"Jingyan Xu;
Frédéric Noo;
Benjamin M. W. Tsui",https://ieeexplore.ieee.org/document/8058471/,10.1109/TMI.2017.2760104,2018
Research on colorimetric temperature-measurement method improved based on CCD imaging,"Junhong Yan;
Wentao Li",https://ieeexplore.ieee.org/document/5648014/,10.1109/CISP.2010.5648014,2010
Level-set image processing methods in medical image segmentation,"Marcin Maciejewski;
Wojciech Surtel;
Teresa Malecka-Massalska",https://ieeexplore.ieee.org/document/7085508/,,2012
Pseudo-Fourier imaging (PFI): a technique for spatial encoding in MRI,"Y.M. Kadah;
Xiaoping Hu",https://ieeexplore.ieee.org/document/650885/,10.1109/42.650885,1997
Smart sensor platform for image processing applications,"Mathias Schellhorn;
Maik Rosenberger;
André Göpfert;
Steffen Lerm;
Gerhard Linss",https://ieeexplore.ieee.org/document/6415047/,,2012
Classification of Medical Images in the Biomedical Literature by Jointly Using Deep and Handcrafted Visual Features,"Jianpeng Zhang;
Yong Xia;
Yutong Xie;
Michael Fulham;
David Dagan Feng",https://ieeexplore.ieee.org/document/8115141/,10.1109/JBHI.2017.2775662,2018
Local orientation analysis in images by means of the Hermite transform,J.-B. Martens,https://ieeexplore.ieee.org/document/605408/,10.1109/83.605408,1997
Progressive-resolution transmission and lossless compression of color images for digital image libraries,"N. Strobel;
S.K. Mitra;
B.S. Manjunath",https://ieeexplore.ieee.org/document/628138/,10.1109/ICDSP.1997.628138,1997
