u_id,d_id,upload_date
162657,61307,2022-01-08
478749,61308,2022-10-27
876400,61309,2022-05-20
143324,61310,2022-05-22
809541,61311,2022-02-04
722555,61312,2022-07-11
467988,61313,2022-08-29
945201,61314,2022-09-28
307079,61315,2022-02-09
735248,61316,2022-03-09
199240,61317,2022-07-09
294845,61318,2022-01-19
931855,61319,2022-10-16
389905,61320,2022-08-26
658177,61321,2022-04-22
732289,61322,2022-04-11
857619,61323,2022-03-12
639093,61324,2022-01-03
426012,61325,2022-12-07
439825,61326,2022-12-04
975435,61327,2022-07-16
729323,61328,2022-03-01
62789,61329,2022-09-29
134139,61330,2022-03-11
16970,61331,2022-01-13
323092,61332,2022-07-04
525379,61333,2022-11-18
572251,61334,2022-07-20
730240,61335,2022-12-10
926544,61336,2022-06-02
507527,61337,2022-05-29
155731,61338,2022-07-21
575167,61339,2022-03-09
320664,61340,2022-02-04
244548,61341,2022-07-30
832867,61342,2022-12-30
155095,61343,2022-12-20
275417,61344,2022-08-13
519779,61345,2022-08-03
638345,61346,2022-05-04
610227,61347,2022-04-08
311658,61348,2022-11-29
207888,61349,2022-02-13
157241,61350,2022-04-22
511731,61351,2022-01-25
321597,61352,2022-07-21
798779,61353,2022-10-26
305634,61354,2022-06-09
750879,61355,2022-04-09
369427,61356,2022-07-03
148893,61357,2022-01-27
317143,61358,2022-11-10
643855,61359,2022-07-10
573732,61360,2022-12-26
353889,61361,2022-06-13
830878,61362,2022-04-12
803302,61363,2022-09-28
976343,61364,2022-03-25
773778,61365,2022-01-22
862264,61366,2022-03-17
347899,61367,2022-09-09
40746,61368,2022-01-09
287307,61369,2022-03-04
71815,61370,2022-08-18
440503,61371,2022-04-17
504347,61372,2022-04-13
32039,61373,2022-01-18
534982,61374,2022-04-12
267168,61375,2022-08-23
756969,61376,2022-08-01
911879,61377,2022-11-28
530255,61378,2022-05-11
510279,61379,2022-09-29
828562,61380,2022-11-10
285176,61381,2022-05-28
43670,61382,2022-12-27
772880,61383,2022-01-21
274128,61384,2022-10-20
846320,61385,2022-08-24
864054,61386,2022-08-05
679213,61387,2022-10-05
723446,61388,2022-08-26
918536,61389,2022-04-25
848474,61390,2022-01-08
499772,61391,2022-12-20
647701,61392,2022-10-19
497390,61393,2022-11-30
716125,61394,2022-02-22
668868,61395,2022-07-19
8536,61396,2022-12-05
507431,61397,2022-05-07
40533,61398,2022-09-02
778632,61399,2022-08-23
226063,61400,2022-04-10
921801,61401,2022-04-14
501242,61402,2022-06-27
472438,61403,2022-01-21
232958,61404,2022-05-06
96659,61405,2022-07-07
763947,61406,2022-01-02
470361,61407,2022-10-27
632383,61408,2022-12-29
332666,61409,2022-08-01
528028,61410,2022-02-07
197088,61411,2022-09-24
573624,61412,2022-02-30
31496,61413,2022-01-04
64017,61414,2022-07-16
42897,61415,2022-07-23
563873,61416,2022-01-09
889831,61417,2022-10-23
545525,61418,2022-06-02
564398,61419,2022-05-23
177764,61420,2022-06-24
345915,61421,2022-01-04
496323,61422,2022-12-15
11984,61423,2022-06-14
187127,61424,2022-02-16
534305,61425,2022-06-25
524470,61426,2022-07-01
929526,61427,2022-09-09
54051,61428,2022-02-25
50527,61429,2022-05-29
787624,61430,2022-10-17
841523,61431,2022-07-10
429573,61432,2022-09-07
586426,61433,2022-04-30
532392,61434,2022-11-28
827170,61435,2022-05-10
921175,61436,2022-10-30
676933,61437,2022-03-07
500002,61438,2022-08-29
803208,61439,2022-01-22
606380,61440,2022-12-27
393722,61441,2022-06-10
219133,61442,2022-04-01
747129,61443,2022-08-18
912130,61444,2022-07-28
555842,61445,2022-03-25
253131,61446,2022-06-14
515768,61447,2022-06-08
245110,61448,2022-05-03
994413,61449,2022-04-01
484412,61450,2022-09-23
496575,61451,2022-08-27
717289,61452,2022-04-06
885784,61453,2022-05-06
418124,61454,2022-02-21
638908,61455,2022-04-25
395729,61456,2022-08-20
215765,61457,2022-02-26
6116,61458,2022-08-29
82453,61459,2022-02-02
158249,61460,2022-03-06
411777,61461,2022-11-27
239160,61462,2022-01-13
910225,61463,2022-02-19
990670,61464,2022-08-29
551401,61465,2022-03-15
820234,61466,2022-11-21
157753,61467,2022-02-22
548576,61468,2022-12-11
593303,61469,2022-08-09
2239,61470,2022-06-21
79628,61471,2022-04-02
64719,61472,2022-07-05
333336,61473,2022-08-24
705727,61474,2022-04-29
490884,61475,2022-12-22
567404,61476,2022-10-11
342167,61477,2022-10-07
181303,61478,2022-03-13
762901,61479,2022-03-17
561478,61480,2022-01-26
31009,61481,2022-10-27
189248,61482,2022-09-11
834806,61483,2022-04-07
130068,61484,2022-02-29
69164,61485,2022-05-25
165988,61486,2022-01-23
223597,61487,2022-01-23
363660,61488,2022-09-17
23479,61489,2022-07-15
165378,61490,2022-11-25
252642,61491,2022-03-29
16323,61492,2022-04-20
398735,61493,2022-11-10
244481,61494,2022-11-01
60436,61495,2022-02-19
425572,61496,2022-06-20
512900,61497,2022-04-21
12335,61498,2022-12-02
146083,61499,2022-04-20
883117,61500,2022-11-09
916453,61501,2022-07-25
677410,61502,2022-06-19
603681,61503,2022-01-03
626178,61504,2022-11-10
350681,61505,2022-09-18
768212,61506,2022-12-25
265919,61507,2022-08-17
655285,61508,2022-07-15
293177,61509,2022-06-13
589081,61510,2022-05-13
48745,61511,2022-12-11
941170,61512,2022-02-26
822217,61513,2022-08-04
915102,61514,2022-07-19
536852,61515,2022-10-24
239019,61516,2022-07-13
325584,61517,2022-09-10
38457,61518,2022-04-24
551061,61519,2022-09-20
240100,61520,2022-02-17
244250,61521,2022-12-23
690836,61522,2022-08-24
602807,61523,2022-03-01
218409,61524,2022-04-19
757686,61525,2022-11-12
178780,61526,2022-11-21
12669,61527,2022-04-11
820808,61528,2022-07-04
738874,61529,2022-04-30
767485,61530,2022-11-21
408793,61531,2022-04-25
402633,61532,2022-11-14
279221,61533,2022-10-24
48208,61534,2022-02-20
684828,61535,2022-01-21
877530,61536,2022-06-07
335446,61537,2022-05-03
616192,61538,2022-09-12
917476,61539,2022-01-02
399205,61540,2022-03-30
405182,61541,2022-06-01
735482,61542,2022-08-22
641929,61543,2022-01-24
374066,61544,2022-03-25
366017,61545,2022-12-15
974750,61546,2022-09-24
345185,61547,2022-07-11
981382,61548,2022-04-13
672815,61549,2022-10-03
533780,61550,2022-08-22
54152,61551,2022-04-16
629516,61552,2022-11-07
266497,61553,2022-04-08
897867,61554,2022-03-20
312307,61555,2022-09-28
423066,61556,2022-03-11
670664,61557,2022-07-23
215334,61558,2022-12-16
712829,61559,2022-10-23
436005,61560,2022-02-02
696950,61561,2022-02-28
754494,61562,2022-11-10
749641,61563,2022-08-22
930442,61564,2022-03-20
858347,61565,2022-10-19
1985,61566,2022-09-28
709066,61567,2022-11-20
506496,61568,2022-03-20
963727,61569,2022-08-20
805828,61570,2022-03-10
201419,61571,2022-12-28
81427,61572,2022-08-26
319479,61573,2022-06-11
687790,61574,2022-09-23
411801,61575,2022-12-10
629497,61576,2022-06-13
159725,61577,2022-03-19
845036,61578,2022-10-27
420845,61579,2022-02-22
149537,61580,2022-01-20
771976,61581,2022-03-03
843942,61582,2022-06-26
529462,61583,2022-03-23
180943,61584,2022-12-01
895076,61585,2022-05-25
747001,61586,2022-04-15
17033,61587,2022-07-11
699193,61588,2022-09-01
327814,61589,2022-04-10
529807,61590,2022-10-12
954555,61591,2022-03-21
407479,61592,2022-11-26
413809,61593,2022-06-08
971060,61594,2022-08-27
324629,61595,2022-05-22
355991,61596,2022-03-29
820307,61597,2022-08-29
229956,61598,2022-02-02
610411,61599,2022-09-06
874288,61600,2022-05-18
665819,61601,2022-02-25
690634,61602,2022-02-07
899041,61603,2022-12-13
935679,61604,2022-09-09
141774,61605,2022-08-11
151625,61606,2022-11-17
953463,61607,2022-10-04
936800,61608,2022-08-12
149889,61609,2022-04-22
603408,61610,2022-06-22
112589,61611,2022-09-22
977630,61612,2022-05-04
785901,61613,2022-07-09
695965,61614,2022-05-27
613006,61615,2022-05-14
414470,61616,2022-02-02
48881,61617,2022-11-25
901971,61618,2022-11-01
172705,61619,2022-03-30
129742,61620,2022-03-22
832743,61621,2022-10-01
957346,61622,2022-07-28
519577,61623,2022-09-20
858226,61624,2022-07-11
267432,61625,2022-04-30
248771,61626,2022-04-30
637412,61627,2022-09-16
138916,61628,2022-01-09
418509,61629,2022-06-02
147243,61630,2022-10-07
69346,61631,2022-05-25
589260,61632,2022-11-05
306605,61633,2022-10-14
305824,61634,2022-11-01
739760,61635,2022-05-17
89295,61636,2022-04-26
77426,61637,2022-02-14
292663,61638,2022-10-27
185238,61639,2022-11-04
515586,61640,2022-07-12
896478,61641,2022-09-28
453362,61642,2022-03-22
792728,61643,2022-03-17
29605,61644,2022-12-16
633342,61645,2022-06-19
46667,61646,2022-02-14
411466,61647,2022-03-28
982380,61648,2022-11-28
336003,61649,2022-12-01
191881,61650,2022-02-10
871519,61651,2022-04-21
371302,61652,2022-11-22
530939,61653,2022-01-15
572756,61654,2022-06-10
920559,61655,2022-03-19
774513,61656,2022-07-05
787451,61657,2022-02-08
542865,61658,2022-02-16
484405,61659,2022-09-18
826195,61660,2022-10-17
616829,61661,2022-05-24
495992,61662,2022-10-02
908302,61663,2022-01-06
400388,61664,2022-03-06
497778,61665,2022-01-28
270413,61666,2022-11-08
769625,61667,2022-04-01
258214,61668,2022-06-09
659307,61669,2022-10-10
689467,61670,2022-02-18
908685,61671,2022-12-08
238714,61672,2022-01-30
472371,61673,2022-06-06
531165,61674,2022-02-29
829652,61675,2022-08-15
981618,61676,2022-02-29
953816,61677,2022-12-29
932002,61678,2022-09-27
475444,61679,2022-04-11
739672,61680,2022-07-15
684432,61681,2022-11-25
573760,61682,2022-11-02
338701,61683,2022-03-20
721868,61684,2022-01-22
797680,61685,2022-05-28
635055,61686,2022-11-13
789309,61687,2022-11-08
757368,61688,2022-04-26
305335,61689,2022-10-11
566235,61690,2022-06-13
952992,61691,2022-04-14
326681,61692,2022-02-16
4960,61693,2022-11-24
985580,61694,2022-10-20
342797,61695,2022-02-26
305846,61696,2022-10-26
824615,61697,2022-03-14
613975,61698,2022-01-13
38105,61699,2022-05-23
96109,61700,2022-02-12
559554,61701,2022-12-21
625538,61702,2022-11-27
341846,61703,2022-09-05
83146,61704,2022-07-04
903347,61705,2022-07-07
252318,61706,2022-10-02
42887,61707,2022-01-15
278388,61708,2022-01-26
245231,61709,2022-11-15
408545,61710,2022-07-24
130793,61711,2022-09-27
965129,61712,2022-02-30
38616,61713,2022-07-20
120643,61714,2022-09-19
41588,61715,2022-07-08
175411,61716,2022-12-16
373614,61717,2022-10-03
727172,61718,2022-03-04
26306,61719,2022-06-10
498519,61720,2022-09-04
68205,61721,2022-02-22
976151,61722,2022-08-28
496549,61723,2022-02-05
721164,61724,2022-03-29
341737,61725,2022-07-24
660113,61726,2022-01-22
435627,61727,2022-03-26
900864,61728,2022-01-07
615346,61729,2022-07-13
454500,61730,2022-06-13
275449,61731,2022-11-18
221191,61732,2022-08-16
906860,61733,2022-10-16
427517,61734,2022-07-29
225315,61735,2022-05-18
8761,61736,2022-07-01
138828,61737,2022-03-26
138336,61738,2022-02-21
518486,61739,2022-07-23
757583,61740,2022-07-28
373957,61741,2022-08-16
624178,61742,2022-11-16
229077,61743,2022-12-04
745842,61744,2022-09-29
729039,61745,2022-06-15
778957,61746,2022-02-01
170758,61747,2022-02-07
219551,61748,2022-03-13
65913,61749,2022-12-23
26809,61750,2022-12-14
210483,61751,2022-12-02
48428,61752,2022-02-29
797602,61753,2022-03-12
341023,61754,2022-07-24
336275,61755,2022-06-22
83820,61756,2022-07-01
720947,61757,2022-02-14
98892,61758,2022-09-28
225154,61759,2022-03-11
729874,61760,2022-11-15
462934,61761,2022-12-13
367420,61762,2022-02-02
642088,61763,2022-07-24
525793,61764,2022-09-21
300449,61765,2022-08-30
574327,61766,2022-02-02
888248,61767,2022-04-14
118666,61768,2022-08-27
166865,61769,2022-05-05
152108,61770,2022-05-01
616845,61771,2022-04-12
628566,61772,2022-05-15
582777,61773,2022-07-25
978543,61774,2022-10-12
55968,61775,2022-06-08
20533,61776,2022-09-23
219073,61777,2022-11-01
669113,61778,2022-11-27
687945,61779,2022-06-28
395859,61780,2022-06-21
96476,61781,2022-03-27
361051,61782,2022-09-04
211139,61783,2022-12-14
597034,61784,2022-02-20
157246,61785,2022-11-25
590444,61786,2022-08-13
306873,61787,2022-07-19
228824,61788,2022-01-15
183380,61789,2022-02-29
434807,61790,2022-09-19
240741,61791,2022-02-03
37791,61792,2022-11-22
905038,61793,2022-07-22
344889,61794,2022-09-13
56555,61795,2022-08-18
221728,61796,2022-05-24
128829,61797,2022-01-24
962417,61798,2022-03-25
454432,61799,2022-06-27
462041,61800,2022-07-01
116453,61801,2022-12-23
116578,61802,2022-01-08
295044,61803,2022-12-22
341036,61804,2022-05-23
583867,61805,2022-12-01
247969,61806,2022-09-23
323034,61807,2022-09-27
218141,61808,2022-12-12
955403,61809,2022-02-15
184175,61810,2022-11-05
597982,61811,2022-01-09
690637,61812,2022-05-26
289822,61813,2022-07-14
12485,61814,2022-03-15
77862,61815,2022-07-09
422041,61816,2022-04-09
393163,61817,2022-05-27
502534,61818,2022-10-15
652839,61819,2022-07-07
710952,61820,2022-12-04
786850,61821,2022-06-10
486638,61822,2022-02-24
336590,61823,2022-06-04
251922,61824,2022-09-07
361127,61825,2022-04-20
147471,61826,2022-08-11
207254,61827,2022-07-03
752565,61828,2022-07-23
340775,61829,2022-05-23
43353,61830,2022-11-22
529700,61831,2022-08-09
483979,61832,2022-03-12
349129,61833,2022-03-01
904098,61834,2022-04-24
617076,61835,2022-06-29
693209,61836,2022-02-15
603796,61837,2022-03-15
379031,61838,2022-05-25
141233,61839,2022-03-04
737841,61840,2022-06-12
692722,61841,2022-09-11
225468,61842,2022-11-10
971410,61843,2022-07-25
844911,61844,2022-03-22
284401,61845,2022-06-09
915936,61846,2022-02-28
902515,61847,2022-01-07
881965,61848,2022-12-19
549589,61849,2022-06-01
632322,61850,2022-01-07
108190,61851,2022-08-28
458651,61852,2022-04-20
583004,61853,2022-11-03
566613,61854,2022-03-20
246439,61855,2022-04-27
574818,61856,2022-09-13
322812,61857,2022-07-05
708145,61858,2022-02-02
703051,61859,2022-03-06
879948,61860,2022-12-12
125621,61861,2022-09-05
341977,61862,2022-11-21
505635,61863,2022-03-12
558629,61864,2022-09-06
822605,61865,2022-05-30
926836,61866,2022-11-17
163006,61867,2022-07-24
834463,61868,2022-07-30
365847,61869,2022-05-22
969962,61870,2022-06-15
548333,61871,2022-01-18
565207,61872,2022-02-13
962371,61873,2022-07-08
970765,61874,2022-07-14
684377,61875,2022-12-27
403569,61876,2022-07-29
39775,61877,2022-05-10
620157,61878,2022-05-10
770270,61879,2022-08-16
985308,61880,2022-04-03
510600,61881,2022-12-04
563832,61882,2022-08-06
133173,61883,2022-03-12
993832,61884,2022-04-04
718537,61885,2022-08-23
563416,61886,2022-07-27
421812,61887,2022-07-21
335340,61888,2022-05-12
512668,61889,2022-01-01
839967,61890,2022-10-05
384519,61891,2022-12-20
136078,61892,2022-08-15
608347,61893,2022-11-29
661058,61894,2022-02-22
509362,61895,2022-09-19
361017,61896,2022-07-29
25089,61897,2022-10-18
689405,61898,2022-02-15
672339,61899,2022-12-18
423690,61900,2022-12-27
85928,61901,2022-11-22
46843,61902,2022-07-15
15289,61903,2022-02-18
314836,61904,2022-02-19
506040,61905,2022-09-06
588508,61906,2022-10-08
608556,61907,2022-09-08
147981,61908,2022-04-15
900517,61909,2022-09-29
980210,61910,2022-10-11
355359,61911,2022-06-23
769584,61912,2022-02-02
92197,61913,2022-10-19
71452,61914,2022-10-23
467660,61915,2022-02-24
582948,61916,2022-08-15
639800,61917,2022-12-13
293543,61918,2022-01-27
84541,61919,2022-05-29
689572,61920,2022-10-02
219287,61921,2022-01-24
638977,61922,2022-12-07
863048,61923,2022-01-20
581706,61924,2022-05-27
417896,61925,2022-04-16
549803,61926,2022-09-06
363430,61927,2022-09-18
942032,61928,2022-08-06
891535,61929,2022-02-11
587260,61930,2022-03-17
306176,61931,2022-08-01
480282,61932,2022-11-25
582777,61933,2022-04-26
784634,61934,2022-12-20
862248,61935,2022-12-25
794412,61936,2022-12-15
935992,61937,2022-06-18
482378,61938,2022-05-26
171271,61939,2022-10-18
952009,61940,2022-02-05
492538,61941,2022-01-29
482627,61942,2022-11-11
613796,61943,2022-08-08
328236,61944,2022-06-21
173948,61945,2022-08-17
312831,61946,2022-07-13
950147,61947,2022-04-15
514500,61948,2022-03-09
949036,61949,2022-01-08
45988,61950,2022-02-24
352059,61951,2022-05-16
341706,61952,2022-06-30
821001,61953,2022-07-19
569206,61954,2022-08-14
94809,61955,2022-10-02
510356,61956,2022-12-08
382693,61957,2022-06-24
239210,61958,2022-10-21
64920,61959,2022-09-04
208035,61960,2022-02-27
636624,61961,2022-11-01
802126,61962,2022-07-16
562273,61963,2022-10-06
31764,61964,2022-08-17
715867,61965,2022-05-24
490395,61966,2022-05-07
370438,61967,2022-08-30
371412,61968,2022-12-15
657309,61969,2022-07-10
911092,61970,2022-11-26
162073,61971,2022-11-26
925636,61972,2022-08-16
722821,61973,2022-12-15
288667,61974,2022-03-27
996325,61975,2022-05-26
421562,61976,2022-09-08
174572,61977,2022-07-29
889684,61978,2022-06-21
448423,61979,2022-11-06
420409,61980,2022-04-24
215015,61981,2022-07-16
876397,61982,2022-03-09
284109,61983,2022-10-03
316781,61984,2022-12-14
855341,61985,2022-02-27
404408,61986,2022-01-17
113011,61987,2022-03-13
156792,61988,2022-12-15
879228,61989,2022-04-07
788993,61990,2022-01-27
958718,61991,2022-09-11
385243,61992,2022-09-16
161609,61993,2022-01-16
841615,61994,2022-05-03
450920,61995,2022-03-07
903074,61996,2022-10-07
639657,61997,2022-06-17
955231,61998,2022-08-27
378139,61999,2022-01-19
106156,62000,2022-12-07
724673,62001,2022-05-20
121727,62002,2022-04-20
101618,62003,2022-01-17
663662,62004,2022-11-20
448337,62005,2022-10-13
954869,62006,2022-06-19
457223,62007,2022-07-22
547412,62008,2022-09-01
853626,62009,2022-08-21
264802,62010,2022-01-18
498236,62011,2022-05-03
420520,62012,2022-12-09
855162,62013,2022-12-23
12516,62014,2022-02-19
221825,62015,2022-07-29
265783,62016,2022-07-13
967758,62017,2022-10-05
211543,62018,2022-04-06
860382,62019,2022-11-07
849410,62020,2022-08-21
104838,62021,2022-03-11
974224,62022,2022-08-25
388553,62023,2022-08-05
288514,62024,2022-08-25
425297,62025,2022-11-23
790087,62026,2022-12-07
560053,62027,2022-03-26
82061,62028,2022-08-18
869730,62029,2022-03-11
556449,62030,2022-02-26
317308,62031,2022-09-16
180283,62032,2022-04-16
668179,62033,2022-09-27
116900,62034,2022-06-24
593636,62035,2022-01-16
392814,62036,2022-09-02
85577,62037,2022-08-01
105408,62038,2022-06-27
446579,62039,2022-04-04
137930,62040,2022-08-16
552959,62041,2022-11-03
913482,62042,2022-08-23
450492,62043,2022-02-23
531966,62044,2022-05-11
448937,62045,2022-12-04
259041,62046,2022-12-02
497155,62047,2022-06-27
517957,62048,2022-06-03
608637,62049,2022-12-26
719230,62050,2022-06-16
563871,62051,2022-03-11
682413,62052,2022-11-18
759091,62053,2022-01-30
485714,62054,2022-06-18
823112,62055,2022-03-10
190395,62056,2022-05-28
433195,62057,2022-07-01
57159,62058,2022-11-17
543775,62059,2022-04-19
861811,62060,2022-05-07
877311,62061,2022-05-12
231498,62062,2022-02-13
547086,62063,2022-03-26
219162,62064,2022-07-24
827886,62065,2022-06-05
786822,62066,2022-06-12
292276,62067,2022-09-01
957501,62068,2022-03-29
474497,62069,2022-12-11
612357,62070,2022-06-05
360474,62071,2022-01-26
798360,62072,2022-01-20
267014,62073,2022-07-11
752518,62074,2022-01-09
717828,62075,2022-05-26
89561,62076,2022-05-09
111624,62077,2022-08-06
813227,62078,2022-08-21
799148,62079,2022-07-25
81247,62080,2022-06-08
246867,62081,2022-02-04
630961,62082,2022-02-23
837377,62083,2022-02-01
60683,62084,2022-03-13
350497,62085,2022-01-29
95625,62086,2022-07-20
621327,62087,2022-03-05
578442,62088,2022-10-03
277004,62089,2022-03-29
402106,62090,2022-10-24
877040,62091,2022-11-16
235747,62092,2022-08-25
148581,62093,2022-06-17
671597,62094,2022-04-26
67677,62095,2022-07-24
918302,62096,2022-07-29
763625,62097,2022-11-30
62466,62098,2022-11-11
511572,62099,2022-02-19
758805,62100,2022-11-22
445398,62101,2022-10-08
369123,62102,2022-10-27
342922,62103,2022-06-23
491930,62104,2022-03-04
779236,62105,2022-11-06
824289,62106,2022-05-12
813681,62107,2022-02-05
860635,62108,2022-02-25
73518,62109,2022-08-14
320544,62110,2022-09-08
879018,62111,2022-05-17
237133,62112,2022-02-02
449166,62113,2022-12-11
470685,62114,2022-03-27
16629,62115,2022-06-13
793342,62116,2022-07-26
547868,62117,2022-05-29
572682,62118,2022-09-19
569963,62119,2022-05-16
540314,62120,2022-07-21
329924,62121,2022-06-25
727752,62122,2022-07-21
740093,62123,2022-01-18
953095,62124,2022-11-09
167573,62125,2022-08-15
785368,62126,2022-03-01
601187,62127,2022-01-28
530691,62128,2022-08-02
759363,62129,2022-10-18
893091,62130,2022-06-16
489908,62131,2022-01-23
247254,62132,2022-09-30
341897,62133,2022-03-04
480589,62134,2022-08-20
40068,62135,2022-11-05
530844,62136,2022-12-06
734455,62137,2022-08-10
495753,62138,2022-12-23
12415,62139,2022-06-04
928436,62140,2022-02-27
963871,62141,2022-01-23
593763,62142,2022-12-19
646829,62143,2022-10-13
353113,62144,2022-12-27
188083,62145,2022-08-06
321961,62146,2022-03-21
63452,62147,2022-09-10
670481,62148,2022-05-17
283523,62149,2022-06-07
233637,62150,2022-03-20
676520,62151,2022-07-16
283246,62152,2022-04-12
351245,62153,2022-02-11
835722,62154,2022-04-16
239191,62155,2022-09-10
359551,62156,2022-05-08
192808,62157,2022-01-10
731210,62158,2022-08-30
551434,62159,2022-07-19
599264,62160,2022-03-03
145795,62161,2022-07-09
968188,62162,2022-04-10
565168,62163,2022-01-16
766174,62164,2022-04-26
534141,62165,2022-06-29
499775,62166,2022-05-15
423103,62167,2022-07-22
401240,62168,2022-06-25
161228,62169,2022-05-15
735580,62170,2022-12-15
769037,62171,2022-11-25
134169,62172,2022-09-09
382798,62173,2022-04-20
890169,62174,2022-09-14
945664,62175,2022-11-18
962311,62176,2022-09-23
91913,62177,2022-07-14
461698,62178,2022-12-20
324186,62179,2022-07-17
731735,62180,2022-07-25
406667,62181,2022-12-09
407094,62182,2022-02-05
623301,62183,2022-04-12
167381,62184,2022-10-08
162643,62185,2022-12-18
230630,62186,2022-08-10
998297,62187,2022-09-16
655696,62188,2022-12-30
871521,62189,2022-11-25
629359,62190,2022-10-29
177006,62191,2022-05-18
855213,62192,2022-02-18
628927,62193,2022-03-26
443571,62194,2022-08-16
309999,62195,2022-08-22
728408,62196,2022-12-29
587128,62197,2022-03-18
67456,62198,2022-10-02
495348,62199,2022-04-09
686110,62200,2022-01-21
532657,62201,2022-08-11
209765,62202,2022-11-20
394590,62203,2022-12-26
191034,62204,2022-03-06
543897,62205,2022-09-02
932551,62206,2022-05-20
409510,62207,2022-07-03
603497,62208,2022-08-23
332041,62209,2022-09-18
762333,62210,2022-09-10
195522,62211,2022-01-12
477001,62212,2022-09-11
254473,62213,2022-10-10
464571,62214,2022-01-26
833359,62215,2022-04-28
82741,62216,2022-02-04
374791,62217,2022-02-13
143945,62218,2022-01-26
268970,62219,2022-10-27
724719,62220,2022-03-29
626656,62221,2022-10-24
973859,62222,2022-04-24
502063,62223,2022-12-08
105811,62224,2022-05-21
19096,62225,2022-12-25
589596,62226,2022-10-24
838322,62227,2022-10-23
156913,62228,2022-11-30
435819,62229,2022-09-25
506402,62230,2022-07-23
951106,62231,2022-06-08
862912,62232,2022-05-08
596591,62233,2022-03-27
668283,62234,2022-06-02
455892,62235,2022-12-21
276356,62236,2022-06-22
46119,62237,2022-06-06
501922,62238,2022-03-07
105870,62239,2022-08-10
157040,62240,2022-01-08
833539,62241,2022-07-30
129243,62242,2022-12-12
923091,62243,2022-03-26
936433,62244,2022-03-06
66025,62245,2022-08-06
328671,62246,2022-06-18
327901,62247,2022-07-22
273964,62248,2022-07-26
858676,62249,2022-04-13
553295,62250,2022-10-14
535419,62251,2022-11-24
585968,62252,2022-10-03
698579,62253,2022-01-14
937371,62254,2022-09-16
843660,62255,2022-05-30
34353,62256,2022-06-18
485665,62257,2022-05-11
796519,62258,2022-08-23
598885,62259,2022-01-07
947368,62260,2022-01-28
393027,62261,2022-01-15
72101,62262,2022-03-10
200924,62263,2022-03-06
627969,62264,2022-07-18
519693,62265,2022-07-27
673325,62266,2022-12-18
105258,62267,2022-05-18
423848,62268,2022-11-19
301076,62269,2022-10-18
738710,62270,2022-01-23
430158,62271,2022-08-26
166004,62272,2022-09-12
670250,62273,2022-12-03
496236,62274,2022-02-11
85362,62275,2022-07-22
426967,62276,2022-10-21
824407,62277,2022-05-30
165204,62278,2022-08-21
33977,62279,2022-12-14
333802,62280,2022-05-27
625454,62281,2022-08-29
503178,62282,2022-10-25
308908,62283,2022-07-01
964188,62284,2022-07-08
440612,62285,2022-11-25
467966,62286,2022-01-20
615795,62287,2022-05-12
854102,62288,2022-02-25
400896,62289,2022-10-26
589463,62290,2022-05-06
114407,62291,2022-02-25
667447,62292,2022-09-27
142315,62293,2022-07-21
436506,62294,2022-06-24
158704,62295,2022-08-25
652858,62296,2022-04-17
592030,62297,2022-02-24
491677,62298,2022-03-07
757308,62299,2022-03-18
964037,62300,2022-12-02
270722,62301,2022-05-10
947019,62302,2022-03-20
638996,62303,2022-02-01
502112,62304,2022-09-17
86978,62305,2022-12-22
948237,62306,2022-01-19
464456,62307,2022-06-04
902323,62308,2022-06-16
314591,62309,2022-05-05
591828,62310,2022-12-20
678500,62311,2022-03-03
31863,62312,2022-02-22
69313,62313,2022-05-26
420821,62314,2022-02-17
490643,62315,2022-06-27
467951,62316,2022-10-12
579381,62317,2022-01-29
440260,62318,2022-10-26
177594,62319,2022-04-26
484597,62320,2022-04-25
482891,62321,2022-05-25
626561,62322,2022-03-12
114817,62323,2022-08-30
113039,62324,2022-07-18
844067,62325,2022-05-18
907419,62326,2022-01-15
11617,62327,2022-05-25
380457,62328,2022-09-06
684495,62329,2022-01-27
407215,62330,2022-02-14
872393,62331,2022-05-06
618691,62332,2022-10-17
511706,62333,2022-09-15
736043,62334,2022-06-16
435800,62335,2022-11-12
807969,62336,2022-04-08
400742,62337,2022-05-04
92379,62338,2022-01-15
977952,62339,2022-05-30
383314,62340,2022-04-16
164840,62341,2022-09-22
490124,62342,2022-02-03
322605,62343,2022-03-02
833718,62344,2022-12-11
411584,62345,2022-03-22
999873,62346,2022-11-06
318508,62347,2022-06-11
612235,62348,2022-12-23
406771,62349,2022-08-21
29246,62350,2022-01-11
485192,62351,2022-03-10
570938,62352,2022-08-23
554388,62353,2022-07-22
476355,62354,2022-01-19
692952,62355,2022-04-13
907746,62356,2022-04-06
108759,62357,2022-12-26
350445,62358,2022-10-23
994237,62359,2022-07-02
358308,62360,2022-07-24
648276,62361,2022-03-27
356266,62362,2022-09-26
804107,62363,2022-06-08
263468,62364,2022-03-04
142705,62365,2022-06-03
70127,62366,2022-01-19
49849,62367,2022-04-24
775847,62368,2022-07-11
136528,62369,2022-04-20
952319,62370,2022-03-04
726046,62371,2022-12-12
667802,62372,2022-07-25
934893,62373,2022-01-13
786643,62374,2022-06-23
906552,62375,2022-05-01
731240,62376,2022-06-26
746628,62377,2022-06-28
654578,62378,2022-02-06
208922,62379,2022-11-20
492197,62380,2022-03-06
349581,62381,2022-05-09
